date,area_name,population,water_supplied_liters,water_consumed_liters,temperature_c,rainfall_mm,humidity_percent,complaints_count,leak_reports,supply_status
2025-11-23,Sitra,24947,67547,71844,21.4,7.1,56.6,29,3,Normal
2025-11-23,Vilangudi,3640,156602,281993,33.2,85.3,84.8,13,6,Normal
2025-11-23,Edayarpalayam,22473,207068,278374,35.2,55.2,81.6,6,10,Normal
2025-11-23,Karumathampatti,15414,312382,125307,23.4,87.4,79.3,1,3,Low Pressure
2025-11-23,Kovaipudur,11496,296220,240088,28.1,112.7,89.4,24,7,Delayed
2025-11-23,Telungupalayam,18709,189195,247415,35.4,129.0,65.8,2,9,No Supply
2025-11-23,Sivanandhapuram,12264,341781,220678,26.1,72.8,86.6,11,4,Normal
2025-11-23,Appanaickenpatti,17729,196290,250639,34.4,16.9,92.5,20,2,Normal
2025-11-23,Vadavalli West,22402,318641,104829,25.1,61.9,47.1,32,2,Normal
2025-11-23,Kamarajar Road,17845,245401,56431,33.2,96.5,88.3,19,3,No Supply
2025-11-23,Red Fields,19138,98272,248106,27.7,91.8,86.1,0,4,Low Pressure
2025-11-23,Bharathi Nagar,3454,171929,116326,25.3,139.3,64.2,5,3,Delayed
2025-11-23,Balaji Nagar,13104,150675,115766,28.6,105.6,60.0,33,3,Low Pressure
2025-11-23,Sri Ram Nagar,5144,199582,147842,36.5,93.1,79.3,18,2,Delayed
2025-11-23,Vivekananda Nagar,15903,219138,52116,32.8,72.3,51.0,26,1,Normal
2025-11-23,Shanmuga Nagar,21570,78824,186920,35.8,100.5,45.4,24,9,No Supply
2025-11-23,Subramaniyapuram,21890,286072,56417,21.8,7.5,78.8,7,11,No Supply
2025-11-23,Ram Nagar,8830,129505,167414,27.2,75.3,76.5,3,8,Normal
2025-11-23,Alagesan Road,24560,109325,191422,29.3,8.5,48.4,34,6,Low Pressure
2025-11-23,Nehru Nagar,7795,105255,264761,31.0,30.4,50.4,20,5,No Supply
2025-11-23,Sowripalayam,5401,337498,217134,31.4,70.2,77.2,1,9,Low Pressure
2025-11-23,Avarampalayam,7203,93819,150296,28.5,73.4,74.2,23,3,No Supply
2025-11-23,Chokkampudur,19975,327251,162205,22.5,30.5,83.3,34,0,Delayed
2025-11-23,Marudhamalai Road,23700,118045,294376,33.3,29.1,88.9,22,0,No Supply
2025-11-23,Thirumalayampalayam,12862,157829,313854,33.1,15.8,47.8,0,3,No Supply
2025-11-24,Gandhipuram,6140,184774,86585,30.2,134.6,57.4,9,7,Delayed
2025-11-24,RS Puram,3584,301348,329881,33.2,106.8,61.9,28,1,Delayed
2025-11-24,Saibaba Colony,9375,73000,110475,21.7,45.6,89.2,1,7,Delayed
2025-11-24,Peelamedu,10835,236910,200887,27.5,32.6,64.9,29,8,Normal
2025-11-24,Ukkadam,4918,133731,94143,22.7,83.7,74.6,23,9,Normal
2025-11-24,Singanallur,5755,114418,119023,23.9,123.8,53.0,10,7,No Supply
2025-11-24,Ganapathy,10524,161518,148691,38.8,136.0,94.7,3,6,Low Pressure
2025-11-24,Saravanampatti,24722,241940,297119,29.4,60.0,79.2,14,3,Low Pressure
2025-11-24,Kalapatti,21589,337538,140138,28.0,7.5,87.2,14,10,No Supply
2025-11-24,Thudiyalur,9186,64251,226326,33.7,55.9,80.3,34,7,No Supply
2025-11-24,Koundampalayam,4944,224191,259327,33.9,69.5,53.3,25,10,Delayed
2025-11-24,Vadavalli,9822,302075,197174,34.3,47.6,51.7,24,4,No Supply
2025-11-24,Race Course,10581,340493,178832,27.6,82.2,76.3,5,2,Low Pressure
2025-11-24,Town Hall,17406,163057,136041,31.2,82.9,77.9,0,9,Delayed
2025-11-24,Sidhapudur,23613,69220,310651,31.5,37.0,75.2,18,10,Delayed
2025-11-24,Avinashi Road,21462,279087,77673,30.3,109.6,87.8,18,3,Delayed
2025-11-24,Ondipudur,24151,252299,165640,35.1,79.4,93.7,30,4,Delayed
2025-11-24,Hope College,5104,280959,239842,29.6,49.3,83.0,3,8,Delayed
2025-11-24,Chinniyampalayam,23789,346011,192419,26.3,41.6,82.5,10,6,No Supply
2025-11-24,Neelikonampalayam,4200,154148,85402,36.3,123.7,67.1,20,3,Delayed
2025-11-24,Podanur,3247,326797,313713,24.9,57.3,89.7,25,0,Low Pressure
2025-11-24,Kuniyamuthur,8011,168060,301884,21.6,54.3,46.2,20,2,Normal
2025-11-24,Sundarapuram,13792,73199,303446,27.2,76.3,84.3,22,11,Low Pressure
2025-11-24,Perur,10234,290894,59440,30.5,35.5,90.3,19,8,No Supply
2025-11-24,Madukkarai,19149,60187,295371,35.6,75.7,83.6,19,1,No Supply
2025-11-24,Kurichi,13670,283398,314776,35.1,139.2,85.0,26,11,No Supply
2025-11-24,Kuniamuthur,4303,269891,274948,24.4,44.6,87.0,30,7,No Supply
2025-11-24,Malumichampatti,10840,144040,318147,24.0,69.3,63.3,33,7,No Supply
2025-11-24,Selvapuram,5566,296941,310705,21.8,106.1,46.0,6,9,Normal
2025-11-24,Vellalore,18286,208371,299560,35.4,37.1,54.1,33,7,Normal
2025-11-24,Chettipalayam,21441,120834,101887,26.6,66.4,94.3,1,3,Normal
2025-11-24,Irugur,21182,340528,224023,38.7,84.3,88.8,19,1,Normal
2025-11-24,Sulur,18495,119011,176326,26.5,9.9,86.7,25,9,Normal
2025-11-24,Nallampalayam,4563,199466,302505,38.8,40.1,85.3,27,7,Low Pressure
2025-11-24,Annur,7662,213228,194737,38.5,24.3,86.7,11,2,Normal
2025-11-24,Mettupalayam Road,16082,249755,68492,23.1,12.7,65.6,31,1,Delayed
2025-11-24,PN Palayam,23245,130271,275203,29.4,127.2,49.4,22,3,Delayed
2025-11-24,Tatabad,24839,179734,185569,24.6,93.5,58.2,2,11,Low Pressure
2025-11-24,Lakshmi Mills,11576,247425,82705,24.6,103.6,90.4,29,0,Normal
2025-11-24,Five Roads,11623,220537,113730,28.1,45.4,84.9,30,9,Normal
2025-11-24,Puliakulam,13411,91485,228812,38.1,101.2,52.7,15,0,Delayed
2025-11-24,Udayampalayam,16381,294109,309638,31.7,133.9,67.1,2,6,Low Pressure
2025-11-24,Ramanathapuram,15836,142123,59671,37.6,129.3,52.6,5,5,No Supply
2025-11-24,Trichy Road,8282,213074,222148,26.9,97.9,87.4,31,7,Low Pressure
2025-11-24,Peedampalli,9096,325571,59048,21.8,59.0,89.6,32,8,Delayed
2025-11-24,Kovilpalayam,20854,314311,204931,21.3,44.6,72.6,6,4,Delayed
2025-11-24,Idigarai,18024,149616,181893,25.1,67.2,46.3,30,0,Delayed
2025-11-24,NGGO Colony,20592,160230,131265,33.5,69.6,72.3,27,7,Normal
2025-11-24,Sitra,12163,128106,235272,33.2,82.9,84.1,23,9,Delayed
2025-11-24,Vilangudi,22407,348757,111411,34.5,61.3,59.8,29,4,Low Pressure
2025-11-24,Edayarpalayam,21696,88175,233737,35.9,58.5,94.1,6,7,Low Pressure
2025-11-24,Karumathampatti,22662,200533,326870,22.8,113.4,80.8,1,4,Normal
2025-11-24,Kovaipudur,3790,250447,171789,28.0,127.7,75.2,15,6,Delayed
2025-11-24,Telungupalayam,20140,248018,134473,36.6,115.9,70.0,23,5,Normal
2025-11-24,Sivanandhapuram,17620,144818,329834,38.0,97.7,80.8,32,8,No Supply
2025-11-24,Appanaickenpatti,21439,309519,123075,31.4,93.1,86.2,15,5,Delayed
2025-11-24,Vadavalli West,10039,110323,202518,32.5,71.3,91.6,21,7,Normal
2025-11-24,Kamarajar Road,18572,294919,197834,28.0,26.9,77.7,14,8,Normal
2025-11-24,Red Fields,19381,305510,268239,37.8,3.1,93.8,27,10,No Supply
2025-11-24,Bharathi Nagar,18869,293516,104152,22.0,86.4,83.7,29,6,Low Pressure
2025-11-24,Balaji Nagar,8138,74207,174079,21.9,67.9,56.1,5,2,No Supply
2025-11-24,Sri Ram Nagar,16997,227691,173575,31.1,77.8,68.6,21,0,Delayed
2025-11-24,Vivekananda Nagar,15820,207323,161448,35.4,56.3,58.8,9,11,No Supply
2025-11-24,Shanmuga Nagar,24675,287011,289951,33.5,110.0,48.0,10,2,No Supply
2025-11-24,Subramaniyapuram,20283,191701,131843,34.1,25.4,61.0,5,4,Delayed
2025-11-24,Ram Nagar,12318,233160,112006,26.6,52.2,82.8,27,11,Delayed
2025-11-24,Alagesan Road,15142,183631,263395,25.6,54.0,93.5,24,4,Low Pressure
2025-11-24,Nehru Nagar,16441,180568,146086,31.5,75.7,70.2,1,0,Normal
2025-11-24,Sowripalayam,6567,300915,174668,27.4,112.8,64.5,23,8,No Supply
2025-11-24,Avarampalayam,15780,139675,259002,35.8,96.4,83.5,15,1,Delayed
2025-11-24,Chokkampudur,8405,108317,97314,30.1,101.3,62.1,2,9,Delayed
2025-11-24,Marudhamalai Road,12674,84545,110352,26.2,75.1,87.0,32,4,Delayed
2025-11-24,Thirumalayampalayam,22312,341382,83807,25.4,25.1,63.7,4,9,Delayed
2025-11-25,Gandhipuram,17226,231328,68919,33.9,129.5,50.9,13,7,Low Pressure
2025-11-25,RS Puram,20892,282928,79873,34.7,78.1,57.8,26,2,Low Pressure
2025-11-25,Saibaba Colony,21232,197761,173647,37.8,63.7,76.8,25,0,No Supply
2025-11-25,Peelamedu,20223,273661,283799,30.9,47.6,56.1,11,6,Delayed
2025-11-25,Ukkadam,8161,91710,215383,31.5,39.4,67.0,19,11,Delayed
2025-11-25,Singanallur,12467,256295,149316,37.4,22.1,92.6,34,0,No Supply
2025-11-25,Ganapathy,12730,246111,308772,32.4,8.0,92.6,23,1,Low Pressure
2025-11-25,Saravanampatti,16033,69213,101062,31.6,57.9,64.0,6,7,Delayed
2025-11-25,Kalapatti,7309,216843,327595,27.7,19.7,87.3,16,3,Normal
2025-11-25,Thudiyalur,20111,275016,79372,38.3,92.5,58.9,21,3,Low Pressure
2025-11-25,Koundampalayam,10571,301094,196919,38.3,94.6,69.8,13,10,Normal
2025-11-25,Vadavalli,5738,147290,220157,23.0,115.2,86.4,15,4,Delayed
2025-11-25,Race Course,17970,133850,238212,35.5,16.7,66.1,5,3,Delayed
2025-11-25,Town Hall,9042,319996,148574,33.3,28.9,84.6,6,3,Low Pressure
2025-11-25,Sidhapudur,8887,187150,118859,30.1,95.6,83.4,31,9,No Supply
2025-11-25,Avinashi Road,21269,147987,234840,32.0,120.1,82.7,27,2,No Supply
2025-11-25,Ondipudur,8497,99607,300836,37.7,13.7,46.1,29,9,Low Pressure
2025-11-25,Hope College,6391,261581,259330,37.6,69.5,75.6,27,3,Delayed
2025-11-25,Chinniyampalayam,21502,186551,223402,27.0,118.3,72.4,4,5,Low Pressure
2025-11-25,Neelikonampalayam,10127,349164,154958,33.3,88.2,62.8,29,7,Low Pressure
2025-11-25,Podanur,3768,62432,113048,23.5,86.6,50.9,3,1,No Supply
2025-11-25,Kuniyamuthur,23814,196894,273480,35.9,111.9,50.6,28,7,No Supply
2025-11-25,Sundarapuram,21371,241162,216777,35.8,130.3,51.1,15,3,Delayed
2025-11-25,Perur,17733,145376,270344,29.8,9.8,77.8,22,6,Delayed
2025-11-25,Madukkarai,8610,244110,89379,33.3,126.5,84.8,30,3,Delayed
2025-11-25,Kurichi,7363,168471,203766,32.8,55.0,61.1,2,6,No Supply
2025-11-25,Kuniamuthur,6507,272778,286734,33.7,11.0,60.4,21,3,Normal
2025-11-25,Malumichampatti,7771,294110,297834,37.7,94.3,89.3,20,11,Normal
2025-11-25,Selvapuram,14753,127695,91173,26.3,136.4,50.7,12,6,Low Pressure
2025-11-25,Vellalore,18914,325943,297066,37.3,111.3,69.3,1,10,Low Pressure
2025-11-25,Chettipalayam,17478,212583,205422,33.9,110.6,92.6,5,8,Normal
2025-11-25,Irugur,19926,178918,156600,35.2,28.5,45.2,4,4,No Supply
2025-11-25,Sulur,11258,195880,168374,23.1,45.9,72.3,25,11,Normal
2025-11-25,Nallampalayam,15303,175913,242206,23.3,78.3,63.0,34,7,Delayed
2025-11-25,Annur,16098,298407,131554,27.8,30.2,71.7,29,0,Normal
2025-11-25,Mettupalayam Road,12206,339263,294796,25.3,104.3,69.5,10,1,Delayed
2025-11-25,PN Palayam,7640,286946,322762,26.8,39.5,61.6,13,7,Delayed
2025-11-25,Tatabad,10278,217833,211044,32.6,32.2,81.1,30,1,Normal
2025-11-25,Lakshmi Mills,20574,98684,213138,25.7,57.9,90.8,1,9,Low Pressure
2025-11-25,Five Roads,10631,252269,272034,35.5,77.6,54.1,10,6,No Supply
2025-11-25,Puliakulam,21076,245545,204287,29.8,112.7,88.6,7,10,Normal
2025-11-25,Udayampalayam,10831,165344,269327,28.3,32.0,53.7,6,2,Normal
2025-11-25,Ramanathapuram,10430,96795,150121,36.6,24.6,71.5,33,9,Delayed
2025-11-25,Trichy Road,21283,296358,241244,30.0,117.3,77.1,15,2,No Supply
2025-11-25,Peedampalli,3312,70042,236311,32.2,26.5,77.5,20,4,Delayed
2025-11-25,Kovilpalayam,12785,184263,80025,27.8,41.2,82.2,31,1,No Supply
2025-11-25,Idigarai,17335,248638,220243,30.6,128.0,66.3,0,5,Normal
2025-11-25,NGGO Colony,21313,245476,210429,37.3,108.2,75.9,31,9,Delayed
2025-11-25,Sitra,20184,343345,65449,37.2,101.5,69.7,29,4,Normal
2025-11-25,Vilangudi,4835,209321,128744,30.9,76.1,56.1,6,8,Normal
2025-11-25,Edayarpalayam,19523,114486,320147,28.6,64.8,89.7,17,3,Low Pressure
2025-11-25,Karumathampatti,22468,327722,115207,30.7,46.5,81.0,31,11,No Supply
2025-11-25,Kovaipudur,14694,307518,87056,23.9,54.9,68.4,10,10,Normal
2025-11-25,Telungupalayam,17407,317510,71496,34.9,18.6,51.4,14,11,Normal
2025-11-25,Sivanandhapuram,4559,137997,99044,23.9,87.6,86.5,9,8,Normal
2025-11-25,Appanaickenpatti,5703,337516,136712,31.5,61.5,64.8,25,11,No Supply
2025-11-25,Vadavalli West,4882,76862,53162,27.3,74.3,67.1,33,8,No Supply
2025-11-25,Kamarajar Road,8724,346129,273723,25.5,38.3,51.6,16,8,Low Pressure
2025-11-25,Red Fields,14611,168984,274148,36.4,29.8,73.6,3,1,Low Pressure
2025-11-25,Bharathi Nagar,13945,171113,206073,26.0,64.1,80.8,17,5,No Supply
2025-11-25,Balaji Nagar,12062,307891,60855,27.4,3.1,58.5,1,0,Delayed
2025-11-25,Sri Ram Nagar,3440,73243,298443,30.3,22.1,47.8,13,1,Normal
2025-11-25,Vivekananda Nagar,7237,228087,291218,33.2,108.3,56.2,14,9,No Supply
2025-11-25,Shanmuga Nagar,6008,106996,245298,31.8,89.3,64.0,17,9,Delayed
2025-11-25,Subramaniyapuram,17102,150138,205982,33.7,34.6,65.4,14,6,Low Pressure
2025-11-25,Ram Nagar,24644,298089,138036,22.1,84.3,74.5,16,5,No Supply
2025-11-25,Alagesan Road,24002,286309,181767,29.6,53.0,61.7,30,6,Normal
2025-11-25,Nehru Nagar,23486,344053,165692,27.5,138.9,93.1,20,9,Normal
2025-11-25,Sowripalayam,7591,311049,76757,36.7,86.2,60.8,19,7,No Supply
2025-11-25,Avarampalayam,22781,245831,96984,31.0,16.7,64.7,23,3,Low Pressure
2025-11-25,Chokkampudur,9963,122751,95339,22.6,70.9,77.7,26,1,Delayed
2025-11-25,Marudhamalai Road,8593,87460,111710,33.6,41.8,68.0,14,10,No Supply
2025-11-25,Thirumalayampalayam,19011,96623,297092,25.6,112.6,93.2,17,2,No Supply
2025-11-26,Gandhipuram,19375,184779,277602,33.2,12.1,55.6,0,10,Normal
2025-11-26,RS Puram,7478,194588,261166,30.4,28.5,48.0,26,6,Low Pressure
2025-11-26,Saibaba Colony,3099,191021,270234,31.1,90.0,63.1,21,6,Normal
2025-11-26,Peelamedu,3113,259165,66987,35.5,54.1,79.1,9,5,Normal
2025-11-26,Ukkadam,15584,188002,270711,37.7,135.7,59.3,10,6,No Supply
2025-11-26,Singanallur,15175,165767,201601,31.3,86.7,48.7,12,2,Delayed
2025-11-26,Ganapathy,17140,176951,194974,28.9,26.7,64.6,25,8,Low Pressure
2025-11-26,Saravanampatti,8747,344203,200380,29.5,79.7,83.1,30,6,Normal
2025-11-26,Kalapatti,6402,345808,283812,36.2,53.6,58.8,2,0,No Supply
2025-11-26,Thudiyalur,18973,188003,114800,30.8,94.4,72.8,9,11,Normal
2025-11-26,Koundampalayam,15964,194187,200324,28.2,23.3,53.7,9,4,Delayed
2025-11-26,Vadavalli,23227,179893,263501,28.4,46.3,55.0,10,6,Delayed
2025-11-26,Race Course,13179,98679,279708,26.2,71.1,57.4,5,9,Delayed
2025-11-26,Town Hall,23574,201045,241366,26.3,90.3,82.4,0,8,Low Pressure
2025-11-26,Sidhapudur,18704,161209,167515,32.3,92.0,77.5,10,10,Low Pressure
2025-11-26,Avinashi Road,20948,340053,162006,28.3,30.4,50.0,13,8,Low Pressure
2025-11-26,Ondipudur,15255,254257,216830,25.7,44.9,59.7,21,3,Delayed
2025-11-26,Hope College,20306,61047,235538,22.7,11.9,71.2,16,1,Normal
2025-11-26,Chinniyampalayam,13389,153992,50516,24.7,28.6,63.9,22,5,Delayed
2025-11-26,Neelikonampalayam,10154,167976,314979,25.4,100.2,74.5,25,10,No Supply
2025-11-26,Podanur,14016,196393,218671,31.4,56.2,87.9,22,5,Delayed
2025-11-26,Kuniyamuthur,11143,248601,247615,35.1,87.4,69.4,34,3,Low Pressure
2025-11-26,Sundarapuram,11280,98105,301618,37.7,5.8,72.8,8,10,Normal
2025-11-26,Perur,14272,92069,329201,34.4,81.8,85.7,1,1,Delayed
2025-11-26,Madukkarai,20518,139384,199591,28.0,74.9,62.0,34,11,Delayed
2025-11-26,Kurichi,6670,239359,217087,31.0,70.0,72.3,20,2,Low Pressure
2025-11-26,Kuniamuthur,19896,253267,299619,27.8,122.8,61.1,23,2,Delayed
2025-11-26,Malumichampatti,18480,342729,254868,34.0,137.9,82.2,18,10,Delayed
2025-11-26,Selvapuram,10527,329983,85694,36.5,73.6,45.0,18,3,No Supply
2025-11-26,Vellalore,18375,192958,228486,22.4,46.0,79.5,30,1,No Supply
2025-11-26,Chettipalayam,13406,340866,101955,31.4,55.1,89.8,29,3,Delayed
2025-11-26,Irugur,7787,176884,269253,33.8,31.2,89.4,3,9,Low Pressure
2025-11-26,Sulur,11584,283750,170257,23.8,136.5,65.0,1,0,No Supply
2025-11-26,Nallampalayam,12524,184068,296569,31.5,30.3,65.3,20,4,Delayed
2025-11-26,Annur,19202,86461,91417,26.0,105.2,80.6,23,5,No Supply
2025-11-26,Mettupalayam Road,11322,345885,131242,23.5,112.0,67.9,12,5,Low Pressure
2025-11-26,PN Palayam,11646,60732,218506,38.6,131.6,79.9,3,8,Delayed
2025-11-26,Tatabad,12165,127187,307150,35.7,123.3,81.1,11,0,No Supply
2025-11-26,Lakshmi Mills,9590,148074,64620,29.4,32.2,88.5,24,10,Delayed
2025-11-26,Five Roads,4824,326110,168247,23.8,135.9,84.7,16,7,Normal
2025-11-26,Puliakulam,8480,142406,287414,33.6,37.9,65.4,10,3,Normal
2025-11-26,Udayampalayam,7593,285127,170134,25.0,40.4,50.9,0,0,Normal
2025-11-26,Ramanathapuram,6320,172602,140732,34.0,130.4,90.1,21,6,Low Pressure
2025-11-26,Trichy Road,20872,142245,281735,34.3,119.0,93.4,6,3,Normal
2025-11-26,Peedampalli,9115,220634,185335,24.9,65.0,85.4,1,10,Delayed
2025-11-26,Kovilpalayam,10333,249493,205271,38.0,17.7,90.4,1,9,No Supply
2025-11-26,Idigarai,4677,196709,98261,35.8,20.6,52.9,24,10,No Supply
2025-11-26,NGGO Colony,22139,247752,294154,22.8,72.2,82.2,34,4,Delayed
2025-11-26,Sitra,23298,245709,214608,30.6,49.0,85.2,15,8,Delayed
2025-11-26,Vilangudi,16296,271434,94106,26.7,98.9,77.2,14,8,Delayed
2025-11-26,Edayarpalayam,9506,239510,51767,34.3,113.5,70.3,0,9,Normal
2025-11-26,Karumathampatti,16321,152338,288612,24.0,86.0,47.6,30,5,Normal
2025-11-26,Kovaipudur,22861,240997,50704,27.0,28.9,68.0,7,7,Low Pressure
2025-11-26,Telungupalayam,11599,210506,242530,37.1,46.9,86.4,19,3,No Supply
2025-11-26,Sivanandhapuram,10135,244073,321534,37.1,121.3,68.5,23,2,Delayed
2025-11-26,Appanaickenpatti,12550,229808,232098,36.9,16.5,75.2,5,1,No Supply
2025-11-26,Vadavalli West,6959,234407,155920,29.6,41.8,90.9,4,4,Delayed
2025-11-26,Kamarajar Road,14160,138271,143524,28.0,1.1,55.9,2,5,Normal
2025-11-26,Red Fields,15450,259616,152653,32.9,35.8,62.7,9,0,Normal
2025-11-26,Bharathi Nagar,6811,141927,308245,32.3,40.3,92.7,30,9,Low Pressure
2025-11-26,Balaji Nagar,22468,133814,135563,32.2,133.9,61.8,22,3,Normal
2025-11-26,Sri Ram Nagar,21802,285856,100837,31.0,19.7,87.8,13,3,Normal
2025-11-26,Vivekananda Nagar,19908,328664,159606,34.1,102.7,52.5,4,8,Normal
2025-11-26,Shanmuga Nagar,11882,251852,90233,34.1,29.4,52.0,13,1,Low Pressure
2025-11-26,Subramaniyapuram,4538,119626,322238,24.6,78.4,67.5,1,2,No Supply
2025-11-26,Ram Nagar,8100,164986,160362,35.1,38.4,77.0,24,3,Low Pressure
2025-11-26,Alagesan Road,24466,324761,133887,34.6,116.5,55.8,28,8,No Supply
2025-11-26,Nehru Nagar,23657,240055,74422,31.7,6.7,80.6,4,0,Low Pressure
2025-11-26,Sowripalayam,20622,319132,128048,25.2,49.2,88.0,16,1,Low Pressure
2025-11-26,Avarampalayam,22265,337714,167336,25.0,109.6,73.4,7,3,Delayed
2025-11-26,Chokkampudur,10789,90116,308501,30.1,78.0,48.6,6,2,No Supply
2025-11-26,Marudhamalai Road,9227,281999,313016,35.6,130.3,57.3,24,11,Normal
2025-11-26,Thirumalayampalayam,19718,326726,63450,35.9,31.8,83.7,12,0,Normal
2025-11-27,Gandhipuram,4457,276458,178885,29.8,62.0,76.0,23,7,No Supply
2025-11-27,RS Puram,12827,74190,180491,34.2,16.1,86.3,26,8,Normal
2025-11-27,Saibaba Colony,5265,259593,205954,38.8,12.4,45.5,3,6,Low Pressure
2025-11-27,Peelamedu,7160,105833,326442,28.1,27.1,47.7,4,7,Normal
2025-11-27,Ukkadam,23830,109612,262686,37.6,62.2,82.1,17,2,Normal
2025-11-27,Singanallur,9603,158690,216900,31.2,56.0,48.2,26,5,Delayed
2025-11-27,Ganapathy,14239,276911,238049,36.7,10.3,48.5,33,4,No Supply
2025-11-27,Saravanampatti,21602,72139,80248,25.7,134.1,66.9,4,4,Normal
2025-11-27,Kalapatti,13951,246845,303221,22.8,31.0,68.5,10,7,Normal
2025-11-27,Thudiyalur,16791,314779,159480,31.7,126.5,86.5,23,8,Delayed
2025-11-27,Koundampalayam,22916,205199,50573,23.7,24.5,46.3,17,2,No Supply
2025-11-27,Vadavalli,21713,266671,125333,31.5,89.3,56.6,25,9,No Supply
2025-11-27,Race Course,24729,76785,152825,34.2,84.4,65.6,7,4,Low Pressure
2025-11-27,Town Hall,13133,105646,211465,32.4,87.6,79.9,19,6,Delayed
2025-11-27,Sidhapudur,18374,211910,215132,29.5,44.4,65.2,9,5,No Supply
2025-11-27,Avinashi Road,22409,225583,236992,22.3,116.5,69.6,25,4,Low Pressure
2025-11-27,Ondipudur,15410,156740,107129,21.1,0.9,65.2,25,9,Normal
2025-11-27,Hope College,5987,181782,248828,36.0,96.1,57.6,7,6,No Supply
2025-11-27,Chinniyampalayam,16064,266801,61187,28.0,6.1,64.6,6,4,Normal
2025-11-27,Neelikonampalayam,6550,173202,279438,26.5,77.0,74.9,14,11,No Supply
2025-11-27,Podanur,6248,227872,259008,34.6,64.7,86.7,14,9,No Supply
2025-11-27,Kuniyamuthur,17281,343891,53036,26.9,23.9,65.1,12,10,No Supply
2025-11-27,Sundarapuram,12612,285342,292429,38.4,53.8,83.6,8,6,No Supply
2025-11-27,Perur,14023,176899,197160,35.7,118.3,92.0,11,2,No Supply
2025-11-27,Madukkarai,16656,185895,302074,23.3,56.6,67.0,3,6,No Supply
2025-11-27,Kurichi,15318,180581,53283,38.4,44.8,78.1,24,7,Low Pressure
2025-11-27,Kuniamuthur,16362,302300,161406,32.8,107.4,51.6,14,7,Low Pressure
2025-11-27,Malumichampatti,3426,211797,118177,21.5,107.6,86.7,0,6,Low Pressure
2025-11-27,Selvapuram,12625,152414,77865,26.0,35.7,74.5,33,0,No Supply
2025-11-27,Vellalore,11206,335915,259108,37.8,134.4,51.4,6,8,No Supply
2025-11-27,Chettipalayam,4346,203575,99851,34.0,137.2,74.4,17,11,Low Pressure
2025-11-27,Irugur,22569,180949,134253,25.5,28.4,77.2,14,7,Normal
2025-11-27,Sulur,22550,347635,165725,30.6,22.8,83.5,29,8,No Supply
2025-11-27,Nallampalayam,22601,142671,93246,36.2,125.7,80.1,9,4,Normal
2025-11-27,Annur,14876,252407,204057,22.0,50.6,72.9,2,6,Normal
2025-11-27,Mettupalayam Road,22082,86075,252230,27.4,57.5,75.3,27,11,Normal
2025-11-27,PN Palayam,16883,211030,53993,27.3,94.5,64.5,14,1,Low Pressure
2025-11-27,Tatabad,18847,224218,205865,37.5,129.9,78.2,11,11,No Supply
2025-11-27,Lakshmi Mills,4111,82854,136515,24.8,127.1,64.6,24,3,Low Pressure
2025-11-27,Five Roads,12090,61571,60016,34.1,5.2,58.5,27,1,Low Pressure
2025-11-27,Puliakulam,12452,281910,152199,35.2,82.8,67.3,5,7,No Supply
2025-11-27,Udayampalayam,8356,159266,217329,34.8,107.0,64.9,24,7,Low Pressure
2025-11-27,Ramanathapuram,16927,95448,64001,37.8,17.6,93.5,0,7,No Supply
2025-11-27,Trichy Road,20107,153577,215208,28.2,71.0,79.8,31,11,Normal
2025-11-27,Peedampalli,21317,70214,191072,30.2,64.6,88.7,0,10,No Supply
2025-11-27,Kovilpalayam,16178,349392,106526,34.5,106.4,60.2,10,10,Delayed
2025-11-27,Idigarai,24650,246604,216399,28.8,2.9,80.7,1,10,No Supply
2025-11-27,NGGO Colony,11459,230179,215895,33.5,29.2,76.4,6,2,No Supply
2025-11-27,Sitra,6512,210532,97079,24.3,55.7,72.7,29,0,Delayed
2025-11-27,Vilangudi,10458,118674,97230,25.2,79.4,50.0,12,0,Normal
2025-11-27,Edayarpalayam,6349,290043,258497,24.9,77.3,93.6,32,9,No Supply
2025-11-27,Karumathampatti,21744,124743,55724,35.9,13.6,65.1,27,6,No Supply
2025-11-27,Kovaipudur,18454,297690,288061,29.9,36.3,53.3,20,5,Normal
2025-11-27,Telungupalayam,23290,286047,121092,33.1,137.2,68.6,34,0,Normal
2025-11-27,Sivanandhapuram,18995,128647,283411,35.4,129.8,55.6,29,0,Delayed
2025-11-27,Appanaickenpatti,5969,206443,242794,23.4,83.5,47.2,33,2,Normal
2025-11-27,Vadavalli West,13432,122561,72090,24.8,3.8,48.2,30,6,No Supply
2025-11-27,Kamarajar Road,9426,204683,69405,38.1,70.6,46.2,7,3,Delayed
2025-11-27,Red Fields,19861,345525,274825,22.4,52.6,58.3,24,7,Normal
2025-11-27,Bharathi Nagar,23186,108482,197689,23.3,84.8,62.9,1,11,No Supply
2025-11-27,Balaji Nagar,3208,272470,219738,24.4,96.7,75.9,25,1,Delayed
2025-11-27,Sri Ram Nagar,7597,171503,214163,34.8,107.7,74.9,15,10,Normal
2025-11-27,Vivekananda Nagar,9724,108806,55643,37.3,109.8,72.4,27,3,No Supply
2025-11-27,Shanmuga Nagar,19608,268856,291048,21.2,84.0,49.5,22,1,Normal
2025-11-27,Subramaniyapuram,18060,76527,295023,22.2,103.0,49.9,3,10,Normal
2025-11-27,Ram Nagar,23598,206403,164273,25.1,74.4,94.5,30,2,No Supply
